insert,1077
search,22,true
findmin,3
insert,1077
findmin,3
search,514,true
findmax,1077
insert,1082
findmin,3
findmax,1082
findmin,3
search,832,true
findmax,1082
insert,1084
findmin,3
search,8015,false
insert,1087
search,5378,false
insert,1093
findmax,1093
search,8972,false
findmax,1093
insert,1097
search,9380,false
findmin,3
findmax,1097
insert,1101
search,156,true
insert,1102
search,8698,false
findmin,3
insert,1103
findmax,1103
findmin,3
search,7366,false
insert,1104
search,7648,false
findmax,1104
findmax,1104
findmin,3
findmin,3
insert,1106
search,7882,false
insert,1106
search,7679,false
insert,1106
search,6691,false
insert,1110
search,4961,false
findmin,3
insert,1113
findmax,1113
search,5868,false
findmin,3
insert,1118
search,5371,false
insert,1119
findmax,1119
search,5533,false
findmax,1119
insert,1120
findmin,3
search,7780,false
insert,1121
search,8558,false
insert,1124
findmin,3
search,9237,false
insert,1124
search,3908,false
insert,1128
search,7303,false
findmax,1128
insert,1130
findmax,1130
search,1775,false
findmin,3
insert,1133
search,6592,false
insert,1139
search,138,true
insert,1144
findmin,3
findmax,1144
search,4331,false
findmin,3
insert,1146
findmax,1146
search,3308,false
insert,1153
search,2435,false
insert,1154
findmin,3
search,4809,false
insert,1158
search,1036,true
insert,1158
findmin,3
findmin,3
findmin,3
search,9295,false
insert,1161
findmax,1161
search,7355,false
findmin,3
insert,1163
search,1691,false
insert,1167
search,2945,false
insert,1168
search,2549,false
insert,1169
search,1631,false
findmin,3
findmax,1169
insert,1181
search,4289,false
insert,1185
search,7344,false
insert,1188
search,3643,false
insert,1189
search,7624,false
insert,1194
findmax,1194
search,2884,false
insert,1195
search,9972,false
insert,1195
findmax,1195
findmin,3
search,6981,false
insert,1198
search,6438,false
insert,1204
search,838,true
insert,1208
search,1548,false
findmin,3
insert,1210
findmin,3
search,1245,false
insert,1215
search,9361,false
insert,1217
search,9515,false
insert,1218
search,706,true
insert,1223
findmin,3
search,7695,false
insert,1226
findmin,3
search,7563,false
insert,1228
search,2703,false
insert,1228
search,1801,false
findmin,3
findmin,3
insert,1233
search,7622,false
insert,1235
findmax,1235
search,3387,false
findmin,3
findmax,1235
insert,1237
search,5005,false
findmax,1237
insert,1240
search,8355,false
findmax,1240
insert,1245
search,5372,false
insert,1245
search,5128,false
findmax,1245
findmax,1245
insert,1251
search,4819,false
insert,1252
search,6204,false
insert,1259
findmax,1259
search,7834,false
insert,1260
search,3588,false
insert,1263
findmax,1263
findmin,3
search,958,true
insert,1264
search,1770,false
insert,1271
search,8051,false
insert,1275
findmin,3
search,5460,false
insert,1275
search,2473,false
insert,1281
search,175,true
findmin,3
insert,1285
findmin,3
search,9125,false
insert,1286
findmin,3
findmin,3
findmin,3
findmin,3
search,8020,false
insert,1290
search,7932,false
insert,1293
search,898,true
insert,1296
search,672,true
insert,1297
search,1467,false
insert,1300
search,1600,false
findmin,3
insert,1307
search,8166,false
findmin,3
findmin,3
findmax,1307
findmin,3
insert,1310
search,5375,false
findmin,3
insert,1310
search,4792,false
findmin,3
insert,1311
findmax,1311
findmin,3
search,9228,false
findmin,3
insert,1312
search,6371,false
insert,1314
search,305,true
insert,1314
findmax,1314
search,8537,false
findmax,1314
insert,1317
search,7916,false
insert,1322
search,4342,false
findmin,3
findmax,1322
insert,1337
search,8056,false
findmin,3
insert,1341
findmin,3
search,7744,false
insert,1347
search,4011,false
insert,1350
search,1676,false
findmin,3
insert,1351
search,6258,false
insert,1354
search,4835,false
insert,1374
search,5917,false
insert,1374
search,7046,false
findmax,1374
insert,1375
search,9735,false
insert,1375
search,7457,false
findmin,3
insert,1376
search,8337,false
insert,1380
search,9324,false
findmax,1380
insert,1381
findmin,3
search,7787,false
insert,1381
search,5572,false
insert,1382
search,4600,false
insert,1387
findmin,3
search,3246,false
findmax,1387
insert,1387
search,3707,false
insert,1389
search,8973,false
insert,1390
findmin,3
search,372,true
insert,1391
search,1870,false
findmax,1391
findmax,1391
findmax,1391
findmax,1391
insert,1391
search,5729,false
insert,1392
search,172,true
findmax,1392
insert,1393
findmax,1393
search,6704,false
insert,1397
search,3762,false
insert,1398
findmin,3
findmax,1398
findmax,1398
search,3394,false
insert,1401
findmin,3
search,7496,false
findmin,3
findmax,1401
insert,1402
search,86,true
insert,1403
search,3161,false
insert,1404
search,4650,false
insert,1404
search,1387,true
findmin,3
findmax,1404
findmax,1404
insert,1404
findmin,3
findmax,1404
search,1011,true
insert,1404
findmin,3
findmin,3
findmin,3
search,5224,false
findmin,3
insert,1406
search,7643,false
findmax,1406
insert,1410
search,5992,false
insert,1412
search,4744,false
insert,1416
search,5536,false
findmin,3
insert,1419
findmax,1419
findmin,3
search,5530,false
findmin,3
insert,1420
search,7598,false
insert,1422
search,1233,true
findmin,3
insert,1424
search,8092,false
findmax,1424
findmin,3
findmax,1424
insert,1425
search,7848,false
findmin,3
insert,1437
findmax,1437
search,6435,false
findmax,1437
insert,1438
findmax,1438
findmax,1438
search,2441,false
insert,1442
search,5395,false
insert,1442
search,4281,false
insert,1442
search,421,true
insert,1443
search,1106,true
insert,1450
search,9371,false
insert,1456
findmax,1456
search,6704,false
findmin,3
insert,1458
search,9977,false
insert,1460
search,7035,false
insert,1461
search,8167,false
insert,1463
search,9988,false
insert,1465
search,2815,false
insert,1467
search,8489,false
insert,1469
findmax,1469
search,9789,false
insert,1475
search,9730,false
findmin,3
insert,1476
findmin,3
findmax,1476
findmin,3
search,3671,false
insert,1477
search,4973,false
insert,1478
findmin,3
search,7412,false
insert,1478
findmax,1478
search,4075,false
insert,1480
search,265,true
insert,1481
search,2863,false
findmin,3
insert,1483
search,1840,false
insert,1485
search,977,true
insert,1489
search,1403,true
findmax,1489
insert,1492
search,5277,false
findmin,3
insert,1492
search,6062,false
insert,1496
search,1040,true
findmax,1496
insert,1499
search,1163,true
insert,1503
search,9728,false
findmax,1503
insert,1506
search,7668,false
insert,1506
search,3193,false
insert,1512
findmin,3
search,1275,true
insert,1512
search,5822,false
insert,1514
search,5882,false
findmin,3
findmin,3
insert,1515
search,860,true
findmin,3
insert,1517
search,521,true
insert,1519
findmax,1519
search,3131,false
findmax,1519
insert,1520
search,7581,false
findmax,1520
insert,1524
search,7521,false
insert,1524
search,9108,false
insert,1525
findmax,1525
search,864,true
findmax,1525
insert,1525
search,7194,false
insert,1530
search,9339,false
insert,1539
findmax,1539
search,8704,false
insert,1545
findmin,3
search,5465,false
findmin,3
findmin,3
findmin,3
insert,1548
findmin,3
search,9037,false
insert,1548
findmax,1548
findmax,1548
findmin,3
findmin,3
search,6618,false
insert,1559
search,1045,true
findmax,1559
insert,1560
search,4036,false
insert,1562
search,9294,false
insert,1565
search,3137,false
findmin,3
insert,1572
search,8783,false
insert,1573
search,977,true
findmin,3
insert,1577
search,3362,false
insert,1578
search,7433,false
insert,1587
findmax,1587
search,1401,true
insert,1588
findmax,1588
search,986,true
insert,1591
search,9432,false
insert,1593
search,44,true
insert,1594
search,8882,false
insert,1596
search,458,true
insert,1600
search,8085,false
insert,1605
search,4066,false
findmin,3
insert,1606
search,1106,true
insert,1608
search,1588,true
findmin,3
insert,1626
findmax,1626
search,9378,false
findmax,1626
findmax,1626
insert,1631
findmin,3
search,8931,false
findmax,1631
insert,1636
search,2449,false
insert,1641
search,3365,false
insert,1642
search,1854,false
insert,1644
search,9160,false
findmin,3
findmax,1644
insert,1645
search,7075,false
insert,1646
findmin,3
findmax,1646
findmin,3
findmax,1646
search,1082,true
insert,1650
search,8109,false
insert,1651
search,4718,false
insert,1654
search,7341,false
findmax,1654
insert,1655
search,1307,true
insert,1658
findmax,1658
search,7404,false
insert,1659
search,8246,false
insert,1666
search,6865,false
findmax,1666
insert,1667
findmin,3
search,2369,false
insert,1668
search,4087,false
insert,1669
findmin,3
search,6859,false
insert,1670
search,8755,false
insert,1674
findmax,1674
findmax,1674
search,5823,false
insert,1676
search,7349,false
findmin,3
findmax,1676
insert,1680
search,8419,false
findmin,3
insert,1680
search,4933,false
insert,1681
search,2359,false
insert,1682
findmax,1682
search,4331,false
insert,1691
search,6196,false
findmax,1691
insert,1697
search,3907,false
insert,1699
findmax,1699
search,8266,false
insert,1705
findmin,3
search,2947,false
insert,1706
findmin,3
findmin,3
search,1393,true
insert,1709
search,9718,false
insert,1712
findmin,3
search,4118,false
insert,1724
search,5841,false
insert,1734
search,2694,false
insert,1734
search,6229,false
findmax,1734
insert,1734
search,8858,false
findmin,3
insert,1735
search,7139,false
insert,1741
search,2529,false
insert,1742
search,6120,false
insert,1746
search,17,true
insert,1746
search,1181,true
findmin,3
findmax,1746
insert,1747
search,5966,false
insert,1749
search,7476,false
insert,1749
search,6981,false
insert,1752
findmin,3
search,5822,false
findmin,3
insert,1753
search,8157,false
insert,1761
search,5868,false
insert,1766
findmax,1766
search,9642,false
findmin,3
insert,1768
search,2458,false
findmax,1768
insert,1770
search,7177,false
findmax,1770
insert,1771
findmax,1771
search,2279,false
findmin,3
insert,1771
search,2473,false
insert,1775
search,502,true
insert,1778
search,796,true
insert,1779
search,3940,false
insert,1790
findmax,1790
search,9632,false
insert,1791
search,2764,false
findmin,3
findmax,1791
insert,1792
search,1158,true
insert,1801
search,25,true
insert,1806
search,2072,false
insert,1807
search,1139,true
insert,1809
search,7036,false
insert,1809
findmax,1809
search,4144,false
insert,1815
search,3437,false
insert,1816
findmin,3
findmin,3
findmax,1816
search,4500,false
insert,1817
search,1477,true
findmin,3
findmax,1817
insert,1820
findmin,3
search,6511,false
insert,1821
search,1264,true
findmax,1821
findmax,1821
findmax,1821
insert,1824
search,3707,false
findmin,3
insert,1827
search,9749,false
insert,1827
findmax,1827
search,3812,false
insert,1832
search,5213,false
findmin,3
insert,1832
findmin,3
search,2754,false
insert,1833
search,6691,false
insert,1835
search,8574,false
insert,1838
search,1469,true
insert,1838
search,3908,false
findmax,1838
insert,1840
search,1870,false
insert,1845
search,6717,false
findmax,1845
insert,1854
search,9444,false
findmax,1854
findmax,1854
findmax,1854
findmin,3
findmin,3
insert,1857
search,2414,false
insert,1858
search,4888,false
insert,1860
search,2740,false
insert,1865
search,521,true
findmax,1865
findmin,3
findmax,1865
findmin,3
findmax,1865
insert,1865
search,29,true
findmax,1865
findmin,3
insert,1867
search,4653,false
insert,1868
search,651,true
findmin,3
findmax,1868
findmin,3
insert,1868
search,8850,false
findmax,1868
insert,1870
search,621,true
findmax,1870
insert,1871
search,4605,false
findmax,1871
insert,1873
search,2885,false
insert,1876
search,4144,false
insert,1885
search,8804,false
insert,1886
search,1420,true
findmin,3
insert,1887
search,2804,false
insert,1889
search,4287,false
insert,1891
search,136,true
insert,1892
search,7834,false
insert,1895
search,5325,false
insert,1895
search,5917,false
insert,1900
search,3515,false
findmax,1900
insert,1902
findmin,3
search,6481,false
findmin,3
insert,1904
search,4520,false
findmax,1904
insert,1909
search,6930,false
insert,1911
search,2757,false
findmax,1911
insert,1914
search,4777,false
insert,1914
search,3916,false
insert,1915
search,1600,true
findmin,3
insert,1917
findmin,3
findmax,1917
search,2181,false
insert,1923
search,9020,false
insert,1923
search,172,true
insert,1929
findmin,3
findmax,1929
search,2333,false
findmin,3
findmax,1929
insert,1929
search,4847,false
insert,1932
search,2165,false
insert,1934
search,9463,false
findmin,3
insert,1934
search,5119,false
insert,1936
search,9324,false
findmax,1936
insert,1936
findmax,1936
search,1128,true
insert,1944
search,7259,false
insert,1951
search,5241,false
insert,1953
search,6941,false
insert,1955
search,2721,false
findmax,1955
insert,1960
findmax,1960
search,6625,false
insert,1964
search,7974,false
insert,1965
search,7471,false
findmax,1965
insert,1970
search,200,true
findmax,1970
insert,1975
findmax,1975
findmin,3
search,5654,false
findmin,3
findmax,1975
insert,1978
findmax,1978
findmax,1978
search,8830,false
findmin,3
insert,1978
search,2391,false
findmin,3
insert,1979
search,2848,false
insert,1979
findmin,3
findmin,3
search,8085,false
insert,1981
search,7550,false
insert,1983
search,6738,false
insert,1986
search,5553,false
findmax,1986
insert,1988
search,6199,false
insert,1989
search,7973,false
findmin,3
findmin,3
findmax,1989
insert,1990
search,5326,false
insert,1995
search,1832,true
findmin,3
insert,1998
search,4961,false
insert,1999
search,5307,false
findmin,3
findmax,1999
insert,2001
search,1489,true
findmin,3
insert,2004
search,195,true
insert,2010
findmin,3
search,7679,false
insert,2014
findmax,2014
search,7685,false
insert,2016
search,4230,false
insert,2019
search,3437,false
insert,2025
search,4819,false
insert,2025
search,1868,true
insert,2028
search,7365,false
insert,2029
search,7259,false
findmin,3
insert,2037
findmax,2037
findmax,2037
search,4277,false
insert,2039
search,7035,false
findmin,3
insert,2043
search,2725,false
insert,2045
search,1975,true
insert,2053
search,4009,false
findmin,3
insert,2056
findmax,2056
search,8423,false
insert,2057
search,6086,false
insert,2057
search,5631,false
insert,2064
search,1015,true
insert,2068
findmin,3
findmin,3
findmin,3
findmin,3
search,4723,false
insert,2069
search,1936,true
findmax,2069
findmin,3
findmin,3
insert,2071
findmin,3
search,2430,false
insert,2072
search,485,true
insert,2079
findmax,2079
findmax,2079
findmin,3
findmin,3
findmin,3
search,3372,false
findmax,2079
insert,2086
findmin,3
findmin,3
search,4722,false
insert,2089
findmin,3
search,2390,false
insert,2091
search,3363,false
findmax,2091
insert,2093
findmax,2093
search,2253,false
insert,2096
search,9560,false
insert,2100
search,156,true
insert,2103
findmin,3
findmin,3
findmin,3
search,838,true
findmin,3
insert,2108
search,5640,false
insert,2114
search,1401,true
findmax,2114
insert,2118
search,4110,false
insert,2119
search,474,true
insert,2120
search,4684,false
findmin,3
insert,2126
search,5375,false
insert,2128
search,7412,false
insert,2130
search,1073,true
insert,2131
search,9865,false
insert,2131
search,5499,false
insert,2133
search,7240,false
insert,2133
findmax,2133
search,2181,false
insert,2136
search,2128,true
insert,2142
findmin,3
findmax,2142
search,3742,false
insert,2143
search,378,true
findmax,2143
findmax,2143
insert,2148
search,120,true
insert,2158
search,5933,false
insert,2159
findmax,2159
search,1235,true
insert,2161
search,2815,false
insert,2162
search,5950,false
insert,2165
findmin,3
search,4521,false
insert,2166
search,2064,true
findmin,3
insert,2167
search,3433,false
insert,2167
search,2348,false
insert,2174
findmax,2174
search,1223,true
insert,2175
search,8032,false
insert,2181
findmax,2181
search,7904,false
insert,2184
search,5387,false
findmin,3
findmax,2184
insert,2185
search,6343,false
insert,2190
findmin,3
search,7581,false
insert,2192
search,477,true
insert,2194
search,6932,false
insert,2200
search,5425,false
findmin,3
insert,2200
search,6616,false
findmax,2200
findmin,3
insert,2204
findmax,2204
findmin,3
findmax,2204
findmax,2204
search,7035,false
insert,2213
search,70,true
findmin,3
insert,2218
search,8423,false
insert,2222
findmin,3
search,8178,false
findmin,3
insert,2226
findmin,3
search,2136,true
insert,2236
search,4121,false
findmax,2236
insert,2236
search,3331,false
insert,2238
search,927,true
insert,2243
findmin,3
search,5885,false
findmin,3
insert,2246
findmin,3
search,9228,false
insert,2247
findmax,2247
search,2778,false
insert,2248
search,4302,false
insert,2248
search,3522,false
insert,2253
findmin,3
findmax,2253
findmin,3
search,3590,false
insert,2253
findmin,3
findmax,2253
search,4557,false
findmax,2253
insert,2253
search,7035,false
insert,2253
search,266,true
insert,2255
search,1029,true
insert,2257
search,6319,false
insert,2258
findmin,3
search,206,true
findmax,2258
insert,2262
search,2755,false
insert,2267
search,1734,true
insert,2269
search,1565,true
insert,2273
search,7399,false
insert,2275
search,7365,false
findmin,3
findmax,2275
insert,2277
findmax,2277
search,1934,true
insert,2279
search,2064,true
insert,2288
search,1380,true
insert,2290
search,4634,false
insert,2295
findmax,2295
search,6669,false
insert,2298
findmin,3
search,2246,true
findmax,2298
insert,2316
search,1389,true
findmax,2316
findmin,3
findmax,2316
insert,2316
findmax,2316
search,1215,true
insert,2319
search,9096,false
insert,2328
search,2010,true
insert,2332
search,6319,false
insert,2332
search,8798,false
insert,2333
search,3022,false
insert,2333
search,6909,false
insert,2334
search,1525,true
findmax,2334
insert,2337
search,668,true
findmax,2337
insert,2338
